Waterbody,Sampling_Date,Latitude,Longitude,Taxon,TLEN,RWT,Sex,As_ug_ww,System_Type,Data_source,As_ug_ww_RAND,Marine,PORTION_TYPE_CODE,PORTION_TYPE_DESC
Lake Timiskaming,2015-08-07,47.13139,-79.44611,SHRH,436,830,M,0.124,Lake,MECP,0.124,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lake Timiskaming,2015-08-07,47.13139,-79.44611,SHRH,465,881,F,0.115,Lake,MECP,0.115,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lake Timiskaming,2015-08-07,47.13139,-79.44611,SMB,291,331,M,0.206,Lake,MECP,0.206,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lake Timiskaming,2015-08-09,47.13139,-79.44611,SMB,387,720,F,0.167,Lake,MECP,0.167,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lake Timiskaming,2015-08-08,47.13139,-79.44611,SMB,462,1390,M,0.233,Lake,MECP,0.233,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lake Timiskaming,2015-08-06,47.13139,-79.44611,WALL,295,195,M,0.112,Lake,MECP,0.112,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lake Timiskaming,2015-08-05,47.13139,-79.44611,WALL,418,525,F,0.099,Lake,MECP,0.099,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lake Timiskaming,2015-08-05,47.13139,-79.44611,WALL,660,2800,F,0.071,Lake,MECP,0.071,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lake Timiskaming,2015-08-05,47.13139,-79.44611,WS,306,320,M,0.089,Lake,MECP,0.089,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lake Timiskaming,2015-08-07,47.13139,-79.44611,WS,392,728,F,0.048,Lake,MECP,0.01365,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lake Timiskaming,2015-08-09,47.13139,-79.44611,WS,492,1480,F,0.015,Lake,MECP,0.02099,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lang-Lake,2012,51.58556,-91.52444,LWF,322,305,M,0.03276,Lake,Lescord,0.03276,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,LWF,420,640,F,0.05097,Lake,Lescord,0.05097,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,LWF,417,790,M,0.05997,Lake,Lescord,0.05997,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,LWF,422,790,M,0.12415,Lake,Lescord,0.12415,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,LWF,419,840,F,0.04312,Lake,Lescord,0.04312,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,LWF,468,840,F,0.10523,Lake,Lescord,0.10523,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,LWF,446,870,F,0.11319,Lake,Lescord,0.11319,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,LWF,448,940,F,0.05317,Lake,Lescord,0.05317,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,LWF,483,1000,M,0.00711,Lake,Lescord,0.00711,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,LWF,513,1400,F,0.00057,Lake,Lescord,0.00057,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,NP,405,350,M,0.00295,Lake,Lescord,0.00295,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,NP,410,350,F,0.00334,Lake,Lescord,0.00334,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,NP,444,395,M,0.00733,Lake,Lescord,0.00733,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,NP,437,425,M,2.00E-04,Lake,Lescord,2.00E-04,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,NP,466,500,M,0.00649,Lake,Lescord,0.00649,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,NP,527,850,M,0.04132,Lake,Lescord,0.04132,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,NP,593,960,F,0.01615,Lake,Lescord,0.01615,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,NP,584,1020,F,0.01056,Lake,Lescord,0.01056,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,NP,800,2700,M,0.00532,Lake,Lescord,0.00532,N,NA,NA
Lang-Lake,2012,51.58556,-91.52444,NP,762,3150,M,0.01828,Lake,Lescord,0.01828,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WALL,NA,41,NA,0.01628,Lake,Lescord-Montreal,0.01628,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WALL,NA,132,NA,0.00726,Lake,Lescord-Montreal,0.00726,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WALL,NA,232,NA,0.02662,Lake,Lescord-Montreal,0.02662,N,NA,NA
Lang-Lake,2012-01-01,51.58556,-91.52444,WALL,352,355,M,0.013,Lake,MECP,0.02496,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Lang-Lake,2012-01-01,51.58556,-91.52444,WALL,356,377,F,0.016,Lake,MECP,0.00274,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Lang-Lake,NA,51.58556,-91.52444,WALL,NA,400,NA,0.0132,Lake,Lescord-Montreal,0.0132,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WALL,NA,650,NA,0.02068,Lake,Lescord-Montreal,0.02068,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WALL,NA,940,NA,0.04004,Lake,Lescord-Montreal,0.04004,N,NA,NA
Lang-Lake,2012-01-01,51.58556,-91.52444,WALL,513,1056,F,0.049,Lake,MECP,0.01979,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Lang-Lake,NA,51.58556,-91.52444,WALL,NA,1100,NA,0.04444,Lake,Lescord-Montreal,0.04444,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WALL,NA,1180,NA,0.03124,Lake,Lescord-Montreal,0.03124,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WALL,NA,1560,NA,0.02838,Lake,Lescord-Montreal,0.02838,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WALL,NA,1760,NA,0.01958,Lake,Lescord-Montreal,0.01958,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WS,NA,94,NA,0.03894,Lake,Lescord-Montreal,0.03894,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WS,NA,700,NA,0.01452,Lake,Lescord-Montreal,0.01452,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WS,NA,920,NA,0.03256,Lake,Lescord-Montreal,0.03256,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WS,NA,920,NA,0.04202,Lake,Lescord-Montreal,0.04202,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WS,NA,1360,NA,0.03124,Lake,Lescord-Montreal,0.03124,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WS,NA,1520,NA,0.0242,Lake,Lescord-Montreal,0.0242,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WS,NA,1800,NA,0.02684,Lake,Lescord-Montreal,0.02684,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WS,NA,1900,NA,0.01254,Lake,Lescord-Montreal,0.01254,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,WS,NA,1900,NA,0.03916,Lake,Lescord-Montreal,0.03916,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,YPERCH,NA,1,NA,0.01518,Lake,Lescord-Montreal,0.01518,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,YPERCH,NA,6,NA,0.00616,Lake,Lescord-Montreal,0.00616,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,YPERCH,NA,6,NA,0.01122,Lake,Lescord-Montreal,0.01122,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,YPERCH,NA,24,NA,0.00814,Lake,Lescord-Montreal,0.00814,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,YPERCH,NA,29,NA,0.00704,Lake,Lescord-Montreal,0.00704,N,NA,NA
Lang-Lake,NA,51.58556,-91.52444,YPERCH,NA,47,NA,0.00528,Lake,Lescord-Montreal,0.00528,N,NA,NA
Lear Lake,2013-07-31,46.31917,-83.02083,LT,257,115,,0.022,Lake,MECP,0.01094,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lear Lake,2013-07-29,46.31917,-83.02083,LT,272,145,,0.079,Lake,MECP,0.079,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lear Lake,2013-07-30,46.31917,-83.02083,LT,330,340,,0.014,Lake,MECP,0.00985,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lear Lake,2013-07-31,46.31917,-83.02083,LT,511,1300,,0.026,Lake,MECP,0.01326,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lear Lake,2013-07-29,46.31917,-83.02083,LT,775,3850,,0.045,Lake,MECP,0.00324,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leaver Lake,2013-08-16,52.87528,-86.76306,NP,271,120,,0.023,Lake,MECP,0.00895,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leaver Lake,2013-08-16,52.87528,-86.76306,NP,344,240,M,0.031,Lake,MECP,0.00758,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leaver Lake,2013-08-16,52.87528,-86.76306,NP,463,530,F,0.038,Lake,MECP,0.00065,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leaver Lake,2013-08-16,52.87528,-86.76306,NP,560,1000,M,0.043,Lake,MECP,0.01724,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leaver Lake,2013-08-16,52.87528,-86.76306,NP,638,1360,F,0.075,Lake,MECP,0.075,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leaver Lake,2013-08-16,52.87528,-86.76306,WS,425,900,F,0.075,Lake,MECP,0.075,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leaver Lake,2013-08-16,52.87528,-86.76306,WS,435,1040,M,0.04,Lake,MECP,0.01713,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leaver Lake,2013-08-16,52.87528,-86.76306,WS,460,1160,F,0.065,Lake,MECP,0.065,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leaver Lake,2013-08-16,52.87528,-86.76306,WS,516,1320,F,0.029,Lake,MECP,0.01715,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leaver Lake,2013-08-16,52.87528,-86.76306,WS,495,1600,F,0.047,Lake,MECP,0.00708,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leggat Lake,2014-09-16,44.71306,-76.72389,NP,560,978,,0.007,Lake,MECP,0.00134,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Leggat Lake,2014-09-16,44.71306,-76.72389,SMB,341,522,,0.014,Lake,MECP,0.00734,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Leggat Lake,2014-09-16,44.71306,-76.72389,WALL,339,341,,0.014,Lake,MECP,0.00242,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Leggat Lake,2014-09-16,44.71306,-76.72389,WALL,481,994,,0.018,Lake,MECP,0.01062,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Leggat Lake,2014-09-16,44.71306,-76.72389,WALL,556,1561,,0.013,Lake,MECP,0.0089,N,FC,COMPOSITE OF SKIN-OFF FILLETS OF SEVERAL FISH
Leroy Lake,2009-10-18,47.66194,-80.69722,SMB,382,700,M,0.1,Lake,MECP,0.1,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leroy Lake,2009-10-18,47.66194,-80.69722,SMB,320,900,F,0.07,Lake,MECP,0.07,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leroy Lake,2009-10-18,47.66194,-80.69722,SMB,420,900,F,0.11,Lake,MECP,0.11,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leroy Lake,2009-10-18,47.66194,-80.69722,SMB,344,1000,M,0.11,Lake,MECP,0.11,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Leroy Lake,2009-10-18,47.66194,-80.69722,SMB,454,1100,F,0.12,Lake,MECP,0.12,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,NP,426,434,,0.018,Lake,MECP,0.02416,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,NP,545,819,,0.034,Lake,MECP,0.01163,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,NP,588,1007,M,0.018,Lake,MECP,0.00579,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,NP,650,1905,,0.033,Lake,MECP,0.01932,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,NP,856,3786,F,0.012,Lake,MECP,0.01038,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,WALL,300,240,,0.02,Lake,MECP,0.01033,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,WALL,434,665,M,0.039,Lake,MECP,0.02196,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,WALL,445,767,M,0.035,Lake,MECP,0.02298,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,WALL,490,969,F,0.021,Lake,MECP,0.02343,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,WALL,494,1003,F,0.018,Lake,MECP,0.00927,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,WS,410,822,M,0.033,Lake,MECP,0.01693,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,WS,432,997,,0.076,Lake,MECP,0.076,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,WS,490,1276,F,0.038,Lake,MECP,0.01945,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,WS,483,1333,F,0.024,Lake,MECP,0.00582,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lingman Lake,2012-08-08,53.85472,-92.85194,WS,502,1416,F,0.051,Lake,MECP,0.051,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,NP,290,140,,0.027,River,MECP,0.01726,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,NP,330,220,F,0.036,River,MECP,0.02354,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,NP,363,270,F,0.063,River,MECP,0.063,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,NP,416,350,F,0.072,River,MECP,0.072,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,NP,457,460,M,0.067,River,MECP,0.067,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,NP,772,3420,F,0.053,River,MECP,0.053,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,WALL,293,240,F,0.023,River,MECP,0.02118,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,WALL,335,300,F,0.023,River,MECP,0.01757,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,WALL,417,600,F,0.02,River,MECP,0.01886,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,WALL,471,920,F,0.038,River,MECP,0.01299,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,WALL,502,1020,F,0.041,River,MECP,0.0029,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Abitibi River - Newpost Creek Diversion Headpond,2014-08-13,49.97306,-81.30861,WALL,586,1700,F,0.037,River,MECP,0.00546,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,NP,359,220,F,0.024,Lake,MECP,0.02002,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,NP,493,740,M,0.04,Lake,MECP,0.00462,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,NP,526,940,F,0.055,Lake,MECP,0.055,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,NP,561,1120,M,0.034,Lake,MECP,0.02166,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,NP,614,1420,F,0.04,Lake,MECP,0.01527,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,NP,669,1720,M,0.049,Lake,MECP,0.00879,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,NP,724,2400,F,0.035,Lake,MECP,0.01876,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,SMB,220,122,F,0.069,Lake,MECP,0.069,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,SMB,276,250,M,0.083,Lake,MECP,0.083,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,SMB,393,980,F,0.076,Lake,MECP,0.076,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,SMB,415,1280,M,0.12,Lake,MECP,0.12,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,SMB,463,1520,M,0.1,Lake,MECP,0.1,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,SMB,524,2300,M,0.099,Lake,MECP,0.099,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,WALL,524,1720,M,0.049,Lake,MECP,0.00422,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,WALL,557,2040,F,0.081,Lake,MECP,0.081,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,WALL,576,2500,F,0.079,Lake,MECP,0.079,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,WALL,602,2800,M,0.067,Lake,MECP,0.067,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Little Panache Lake,2010-08-30,46.28111,-81.36167,WALL,648,3200,F,0.097,Lake,MECP,0.097,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lizard Lake,2014-08-22,48.97667,-91.35278,NP,313,280,,0.01,Lake,MECP,0.01162,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lizard Lake,2014-08-20,48.97667,-91.35278,NP,569,950,F,0.086,Lake,MECP,0.086,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lizard Lake,2014-08-21,48.97667,-91.35278,NP,799,3500,F,0.184,Lake,MECP,0.184,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lizard Lake,2014-08-22,48.97667,-91.35278,SMB,298,340,,0.036,Lake,MECP,0.00383,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lizard Lake,2014-08-19,48.97667,-91.35278,SMB,424,1025,F,0.038,Lake,MECP,0.00488,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lizard Lake,2014-08-20,48.97667,-91.35278,SMB,486,1850,F,0.02,Lake,MECP,0.02366,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lizard Lake,2014-08-20,48.97667,-91.35278,WALL,255,117,F,0.022,Lake,MECP,0.01983,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lizard Lake,2014-08-20,48.97667,-91.35278,WALL,544,1500,F,0.035,Lake,MECP,0.00928,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Lizard Lake,2014-08-20,48.97667,-91.35278,WALL,713,3250,F,0.056,Lake,MECP,0.056,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake,2014-09-16,46.29694,-78.85583,SPLAKE,378,510,,0.047,Lake,MECP,0.01548,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake,2014-07-09,46.29694,-78.85583,SPLAKE,436,810,M,0.075,Lake,MECP,0.075,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake,2014-09-16,46.29694,-78.85583,SPLAKE,492,1340,M,0.013,Lake,MECP,0.02178,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,BT,241,153,F,0.073,Lake,MECP,0.073,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,BUR,465,610,M,0.38,Lake,MECP,0.38,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,BUR,522,900,M,0.298,Lake,MECP,0.298,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,BUR,570,1100,M,2.113,Lake,MECP,2.113,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,LT,487,951,F,0.166,Lake,MECP,0.166,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,LT,625,1900,F,0.103,Lake,MECP,0.103,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,NP,540,1040,M,0.16,Lake,MECP,0.16,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,NP,689,2380,M,0.127,Lake,MECP,0.127,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,NP,856,3900,F,0.603,Lake,MECP,0.603,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,WALL,378,473,M,0.163,Lake,MECP,0.163,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,WALL,526,1580,F,0.119,Lake,MECP,0.119,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Long Lac),2017-08-15,49.475,-86.89056,WALL,665,2175,F,0.15,Lake,MECP,0.15,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Sudbury),2013-10-23,46.37222,-81.08167,BBULL,310,357,,0.044,Lake,MECP,0.01333,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Sudbury),2013-10-22,46.37222,-81.08167,BBULL,366,741,,0.02,Lake,MECP,0.02064,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Sudbury),2013-10-22,46.37222,-81.08167,BBULL,382,797,,0.017,Lake,MECP,0.00095,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Long Lake (Sudbury),2009-11-15,46.37222,-81.08167,CISCO,176,37,M,0.126,Lake,MECP,0.126,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
